dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp1,500,200,1.0,0.25,0,6453165824556549201,oracle,0.0,0.3255102498039183,-0.3255102498039183,0.3255102498039183,0.1059569227274093,ok,False,True,,,-0.7069219701176903,0.658334771356152,1.3652567414738424,False,True,False,False,False,7,0.3333333333333333,1,False,1.3652567414738424,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.04158468008528894,42.880362142021404,0.04158468008528894,3.841458820694124,3.841458820694124,1.0,3.841458820694124,5,0.29456369997933507,0.29456369997933507,,0.29456369997933507,0.29404280008748174,0.00044710002839565277,,7.379986345767975e-05,,,,,,,,,,,,,,,0.29456369997933507,0.29404280008748174,,0.00044710002839565277,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.5,0.75,1,8284280622588726379,oracle,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,-0.9562216622208379,2.687249243991944,3.643470906212782,False,True,False,False,False,18,0.8571428571428571,1,False,3.643470906212782,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.05349867323239557,5.3756127081933816,0.05349867323239557,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.8768333999905735,1.8768333999905735,,1.8768333999905735,1.8760143001563847,0.0006174999289214611,,0.00020159990526735783,,,,,,,,,,,,,,,1.8768333999905735,1.8760143001563847,,0.0006174999289214611,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.5,0.75,2,7858222652392505878,oracle,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,0.8445602429423911,2.7448569015519273,1.9002966586095362,False,True,False,False,False,9,0.42857142857142855,1,False,1.9002966586095362,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.030020447561805805,14.387892083087694,0.030020447561805805,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.7104984000325203,1.7104984000325203,,1.7104984000325203,1.7096718000248075,0.0007061001379042864,,0.00012049986980855465,,,,,,,,,,,,,,,1.7104984000325203,1.7096718000248075,,0.0007061001379042864,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.5,0.75,3,2912272168479434427,oracle,0.8,1.6744897501960816,-0.8744897501960816,0.8744897501960816,0.7647323231980051,ok,False,True,,,-0.4217296488101821,2.1786560118042964,2.6003856606144784,False,True,False,False,False,13,0.6190476190476191,1,False,2.6003856606144784,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.00032499696192806983,1000000000000.0,0.00032499696192806983,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.1383633001241833,2.1383633001241833,,2.1383633001241833,2.13743650005199,0.0006608001422137022,,0.00026599992997944355,,,,,,,,,,,,,,,2.1383633001241833,2.13743650005199,,0.0006608001422137022,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.5,0.75,4,5844646007758713690,oracle,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,0.7510768754901695,2.800000000000259,2.0489231245100896,False,True,False,False,False,11,0.5238095238095238,1,False,2.0489231245100896,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0015823799366607725,1000000000000.0,0.0015823799366607725,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.9527540998533368,1.9527540998533368,,1.9527540998533368,1.951981500023976,0.0006377000827342272,,0.00013489974662661552,,,,,,,,,,,,,,,1.9527540998533368,1.951981500023976,,0.0006377000827342272,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.5,0.75,5,1750197336087508516,oracle,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,-0.25576478450362367,2.8272241574746486,2.0829889419810304,False,True,False,False,False,13,0.6190476190476191,3,True,3.082988941978272,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.030044113132577144,1000000000000.0,0.030044113132577144,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.637487299973145,2.637487299973145,,2.637487299973145,2.6367124998942018,0.000660100020468235,,0.00011470005847513676,,,,,,,,,,,,,,,2.637487299973145,2.6367124998942018,,0.000660100020468235,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=3/21
dgp2,500,500,0.5,0.75,6,8615030974928550204,oracle,1.2000000000000002,1.6744897501960816,-0.4744897501960814,0.4744897501960814,0.22514052304113974,ok,False,True,,,0.1659000823374328,1.8826767275618412,1.7167766452244084,False,True,False,False,False,9,0.42857142857142855,1,False,1.7167766452244084,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0010847009326930314,1000000000000.0,0.0010847009326930314,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.7460425000172108,1.7460425000172108,,1.7460425000172108,1.745310900034383,0.0005957998801022768,,0.00013580010272562504,,,,,,,,,,,,,,,1.7460425000172108,1.745310900034383,,0.0005957998801022768,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.5,0.75,7,776938276153468087,oracle,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,1.1529657665166742,3.0,1.4470342334845698,False,True,False,True,True,9,0.42857142857142855,2,True,1.8470342334833258,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.4730026988541143,1000000000000.0,0.4730026988541143,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.571063600014895,2.571063600014895,,2.571063600014895,2.5701276001054794,0.0008002000395208597,,0.00013579986989498138,,,,,,,,,,,,,,,2.571063600014895,2.5701276001054794,,0.0008002000395208597,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.5,0.75,8,7299853782473377762,oracle,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,-2.5934809855243657e-13,3.0,3.0000000000002593,False,True,False,True,True,16,0.7619047619047619,1,False,3.0000000000002593,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.0365364460526238,1000000000000.0,0.0365364460526238,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.646293800091371,1.646293800091371,,1.646293800091371,1.6457698999438435,0.0004200001712888479,,0.00010389997623860836,,,,,,,,,,,,,,,1.646293800091371,1.6457698999438435,,0.0004200001712888479,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=3/21
dgp2,500,500,0.5,0.75,9,8440459501915002280,oracle,1.8000000000000003,1.6744897501960816,0.12551024980391867,0.12551024980391867,0.015752822805842066,ok,False,True,,,1.213009432513139,2.7300113510381583,1.5170019185250192,False,True,False,False,False,7,0.3333333333333333,1,False,1.5170019185250192,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.03402153988993814,16.55751765338397,0.03402153988993814,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.2295884999912232,1.2295884999912232,,1.2295884999912232,1.2289289999753237,0.000505700008943677,,0.00015380000695586205,,,,,,,,,,,,,,,1.2295884999912232,1.2289289999753237,,0.000505700008943677,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.25,0,7841126147580411735,oracle,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-0.9877882518841191,2.2837697339083003,3.2715579857924193,False,True,False,False,False,16,0.7619047619047619,1,False,3.2715579857924193,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0006495527643157434,6.769988221840867,0.0006495527643157434,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.9055126998573542,1.9055126998573542,,1.9055126998573542,1.9046308998949826,0.0006786000449210405,,0.00020319991745054722,,,,,,,,,,,,,,,1.9055126998573542,1.9046308998949826,,0.0006786000449210405,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.25,1,239962180672980149,oracle,1.8000000000000003,0.3255102498039183,1.4744897501960819,1.4744897501960819,2.174120023433304,ok,False,True,,,-1.0,3.0,2.8000000000043763,False,False,True,True,True,18,0.8571428571428571,4,True,4.0,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.008780738601128652,1000000000000.0,0.008780738601128652,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.256792400032282,2.256792400032282,,2.256792400032282,2.2558560001198202,0.0007100999355316162,,0.00022629997693002224,,,,,,,,,,,,,,,2.256792400032282,2.2558560001198202,,0.0007100999355316162,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=3/21
dgp2,500,500,0.25,0.25,2,7121952012519898551,oracle,3.0,0.3255102498039183,2.6744897501960816,2.6744897501960816,7.152895423903899,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,8.132003499058527e-07,2.451003330822112,8.132003499058527e-07,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.251834300113842,1.251834300113842,,1.251834300113842,1.2510029999539256,0.0007074999157339334,,0.00012380024418234825,,,,,,,,,,,,,,,1.251834300113842,1.2510029999539256,,0.0007074999157339334,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.25,3,3148062533980785063,oracle,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0023597608674841685,1.0184515252546607,0.0023597608674841685,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.8286669000517577,1.8286669000517577,,1.8286669000517577,1.8278360001277179,0.0007147002033889294,,0.00011619972065091133,,,,,,,,,,,,,,,1.8286669000517577,1.8278360001277179,,0.0007147002033889294,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.25,4,4808035636878627854,oracle,0.8,0.3255102498039183,0.47448975019608175,0.47448975019608175,0.22514052304114007,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0013060575789412333,3.1501101734990558,0.0013060575789412333,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.627757600042969,1.627757600042969,,1.627757600042969,1.6270582999568433,0.0005793001037091017,,0.00011999998241662979,,,,,,,,,,,,,,,1.627757600042969,1.6270582999568433,,0.0005793001037091017,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.25,5,3575127469257000788,oracle,2.4000000000000004,0.3255102498039183,2.074489750196082,2.074489750196082,4.303507723668602,ok,False,True,,,-1.0,2.800000000000753,3.800000000000753,False,True,True,False,True,20,0.9523809523809523,1,False,3.800000000000753,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.00012216993414073434,1000000000000.0,0.00012216993414073434,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.9584990001749247,1.9584990001749247,,1.9584990001749247,1.9576328999828547,0.0007384999189525843,,0.00012760027311742306,,,,,,,,,,,,,,,1.9584990001749247,1.9576328999828547,,0.0007384999189525843,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.25,6,5679877987521115637,oracle,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-1.0,1.5093641231725092,2.5093641231725092,False,True,True,False,True,13,0.6190476190476191,1,False,2.5093641231725092,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.014211698786228489,1000000000000.0,0.014211698786228489,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.2437927999999374,2.2437927999999374,,2.2437927999999374,2.242929199943319,0.0006728998851031065,,0.00019070017151534557,,,,,,,,,,,,,,,2.2437927999999374,2.242929199943319,,0.0006728998851031065,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=2/21
dgp2,500,500,0.25,0.25,7,8235172374470464296,oracle,0.6000000000000001,0.3255102498039183,0.2744897501960818,0.2744897501960818,0.07534462296270739,ok,False,True,,,-0.8943085378059964,1.556405369691704,2.4507139074977005,False,True,False,False,False,12,0.5714285714285714,1,False,2.4507139074977005,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.0005958311133172311,1000000000000.0,0.0005958311133172311,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.173640500055626,2.173640500055626,,2.173640500055626,2.1729369999375194,0.0005694001447409391,,0.00013409997336566448,,,,,,,,,,,,,,,2.173640500055626,2.1729369999375194,,0.0005694001447409391,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=2/21
dgp2,500,500,0.25,0.25,8,7815822792555143737,oracle,-1.0,0.3255102498039183,-1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,-1.0,2.2775190401237806,2.5920147014503714,False,True,True,False,True,13,0.6190476190476191,3,True,3.2775190401237806,-1.0,3.0,21,0.2,True,False,True,1,0.047619047619047616,0.05686356200981065,1000000000000.0,0.05686356200981065,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.6393838999792933,1.6393838999792933,,1.6393838999792933,1.6387748999986798,0.0005096001550555229,,9.939982555806637e-05,,,,,,,,,,,,,,,1.6393838999792933,1.6387748999986798,,0.0005096001550555229,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.25,9,5781429834454484584,oracle,-0.3999999999999999,0.3255102498039183,-0.7255102498039182,0.7255102498039182,0.5263651225705438,ok,False,True,,,-1.0,1.6330461477218081,2.6330461477218083,False,True,True,False,True,14,0.6666666666666666,1,False,2.6330461477218083,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.01017874307329808,11.710428660813012,0.01017874307329808,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.0252152001485229,1.0252152001485229,,1.0252152001485229,1.0247070998884737,0.00041580013930797577,,9.230012074112892e-05,,,,,,,,,,,,,,,1.0252152001485229,1.0247070998884737,,0.00041580013930797577,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.5,0,4406620776136983056,oracle,1.6,1.0,0.6000000000000001,0.6000000000000001,0.3600000000000001,ok,False,True,,,0.7583547560929783,3.0,1.4416452439088423,False,True,False,True,True,10,0.47619047619047616,3,True,2.241645243907022,-1.0,3.0,21,0.2,False,False,False,3,0.14285714285714285,0.00029829822262004383,1000000000000.0,0.00029829822262004383,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.396391100017354,2.396391100017354,,2.396391100017354,2.395453599980101,0.0007641001138836145,,0.00017339992336928844,,,,,,,,,,,,,,,2.396391100017354,2.395453599980101,,0.0007641001138836145,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=3/21
dgp2,500,500,0.25,0.5,1,6433642516208424898,oracle,2.4000000000000004,1.0,1.4000000000000004,1.4000000000000004,1.960000000000001,ok,False,True,,,-1.0,3.0,3.6000000000015318,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0024993593334047717,1000000000000.0,0.0024993593334047717,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.1769610999617726,2.1769610999617726,,2.1769610999617726,2.176085199927911,0.0007505000103265047,,0.000125400023534894,,,,,,,,,,,,,,,2.1769610999617726,2.176085199927911,,0.0007505000103265047,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.5,2,5675701582370269052,oracle,1.2000000000000002,1.0,0.20000000000000018,0.20000000000000018,0.04000000000000007,ok,False,True,,,-0.6845177238717253,3.0,3.6845177238717253,False,True,False,True,True,19,0.9047619047619048,1,False,3.6845177238717253,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.00015743106684886003,4.517376570904759,0.00015743106684886003,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.8675021000672132,1.8675021000672132,,1.8675021000672132,1.8667099999729544,0.0006566999945789576,,0.0001354000996798277,,,,,,,,,,,,,,,1.8675021000672132,1.8667099999729544,,0.0006566999945789576,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.5,3,1405974568198556263,oracle,1.0,1.0,0.0,0.0,0.0,ok,False,True,,,-1.0,2.5938437901983757,3.5938437901983757,False,True,True,False,True,18,0.8571428571428571,1,False,3.5938437901983757,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.019609934952099832,5.690920746982988,0.019609934952099832,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.3610483999364078,1.3610483999364078,,1.3610483999364078,1.3602078999392688,0.0007134999614208937,,0.00012700003571808338,,,,,,,,,,,,,,,1.3610483999364078,1.3602078999392688,,0.0007134999614208937,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.5,4,1743179499235643927,oracle,1.4000000000000004,1.0,0.40000000000000036,0.40000000000000036,0.16000000000000028,ok,False,True,,,-1.0,2.8004232930503017,3.4004232930515244,False,True,True,False,True,19,0.9047619047619048,2,True,3.8004232930503017,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.07486426612998885,1000000000000.0,0.07486426612998885,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.724934499943629,1.724934499943629,,1.724934499943629,1.724217499839142,0.0005765000823885202,,0.00014050002209842205,,,,,,,,,,,,,,,1.724934499943629,1.724217499839142,,0.0005765000823885202,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.5,5,6638564834767946224,oracle,0.0,1.0,-1.0,1.0,1.0,ok,False,True,,,-1.0,3.0,3.6000000000007004,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.0007642039041966919,1000000000000.0,0.0007642039041966919,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.7883345999289304,1.7883345999289304,,1.7883345999289304,1.7875958001241088,0.0006252999883145094,,0.00011349981650710106,,,,,,,,,,,,,,,1.7883345999289304,1.7875958001241088,,0.0006252999883145094,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.5,6,1120975368216230608,oracle,-0.3999999999999999,1.0,-1.4,1.4,1.9599999999999997,ok,False,True,,,-1.0,3.0,3.600000000001509,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,1.6658816689375997e-05,1000000000000.0,1.6658816689375997e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.035825400147587,2.035825400147587,,2.035825400147587,2.034760700073093,0.0009153999853879213,,0.0001493000891059637,,,,,,,,,,,,,,,2.035825400147587,2.034760700073093,,0.0009153999853879213,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.5,7,6703741079745667842,oracle,-0.6,1.0,-1.6,1.6,2.5600000000000005,ok,False,True,,,-1.0,2.4425360251215484,2.1793870221888647,False,True,True,False,True,13,0.6190476190476191,3,True,3.4425360251215484,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,0.008046300741414832,1000000000000.0,0.008046300741414832,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.992579799843952,1.992579799843952,,1.992579799843952,1.9918893000576645,0.0005674997810274363,,0.0001230000052601099,,,,,,,,,,,,,,,1.992579799843952,1.9918893000576645,,0.0005674997810274363,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.5,8,3408980712985837369,oracle,-0.8,1.0,-1.8,1.8,3.24,ok,False,True,,,-1.0,3.0,2.42997572620997,False,False,True,True,True,13,0.6190476190476191,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.7964305145119932,8.122986414198868,0.7964305145119932,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.2791921999305487,1.2791921999305487,,1.2791921999305487,1.2786346999928355,0.0004594000056385994,,9.809993207454681e-05,,,,,,,,,,,,,,,1.2791921999305487,1.2786346999928355,,0.0004594000056385994,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.5,9,413105485995709058,oracle,1.4000000000000004,1.0,0.40000000000000036,0.40000000000000036,0.16000000000000028,ok,False,True,,,-0.6521364802684666,3.0,3.1882292804572665,False,True,False,True,True,17,0.8095238095238095,3,True,3.6521364802684664,-1.0,3.0,21,0.2,False,False,False,1,0.047619047619047616,4.5447714679653294e-05,1000000000000.0,4.5447714679653294e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.2809488999191672,1.2809488999191672,,1.2809488999191672,1.2804341001901776,0.0004133000038564205,,0.00010149972513318062,,,,,,,,,,,,,,,1.2809488999191672,1.2804341001901776,,0.0004133000038564205,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=1/21
dgp2,500,500,0.25,0.75,0,5493690734598458878,oracle,3.0,1.6744897501960816,1.3255102498039184,1.3255102498039184,1.7569774223352461,ok,False,True,,,1.855387719731364,3.0,1.144612280268636,False,False,False,True,True,6,0.2857142857142857,1,False,1.144612280268636,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.034206336830388345,23.45929973706881,0.034206336830388345,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.62738800002262,1.62738800002262,,1.62738800002262,1.6264506001025438,0.0008054999634623528,,0.00013189995661377907,,,,,,,,,,,,,,,1.62738800002262,1.6264506001025438,,0.0008054999634623528,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.75,1,4063294432294914767,oracle,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,-1.0,3.0,3.154917875735303,False,True,True,True,True,18,0.8571428571428571,4,True,4.0,-1.0,3.0,21,0.2,False,False,False,2,0.09523809523809523,0.05862239730966813,1000000000000.0,0.05862239730966813,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,2.697769100079313,2.697769100079313,,2.697769100079313,2.696888899896294,0.0007350998930633068,,0.0001451002899557352,,,,,,,,,,,,,,,2.697769100079313,2.696888899896294,,0.0007350998930633068,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=2/21
dgp2,500,500,0.25,0.75,2,8095385744649660501,oracle,2.2,1.6744897501960816,0.5255102498039186,0.5255102498039186,0.2761610226489769,ok,False,True,,,1.0400441416704735,3.0,1.9599558583295265,False,True,False,True,True,10,0.47619047619047616,1,False,1.9599558583295265,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0008532622546449662,11.655312692405854,0.0008532622546449662,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.5523693999275565,1.5523693999275565,,1.5523693999275565,1.5513724000193179,0.0008356000762432814,,0.000161399831995368,,,,,,,,,,,,,,,1.5523693999275565,1.5513724000193179,,0.0008356000762432814,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,500,500,0.25,0.75,3,8390274628567932126,oracle,2.0,1.6744897501960816,0.3255102498039184,0.3255102498039184,0.10595692272740936,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0009781342560234712,1.9156935373144766,0.0009781342560234712,3.841458820694124,3.841458820694124,1.0,3.841458820694124,10,1.6389031999278814,1.6389031999278814,,1.6389031999278814,1.637580200098455,0.0011444000992923975,,0.00017859973013401031,,,,,,,,,,,,,,,1.6389031999278814,1.637580200098455,,0.0011444000992923975,,,,,,,,,,,,,,False,False,False,False,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
