dgp,n,p,pi,tau,rep,seed,estimator,alpha_hat,alpha_true,bias,absolute_error,squared_error,status,failed,converged,error_type,error_message,cr_lower,cr_upper,cr_length,cr_empty,cr_covers_true,cr_hits_lower_boundary,cr_hits_upper_boundary,cr_hits_any_boundary,cr_accepted_alpha_count,cr_acceptance_rate,cr_n_blocks,cr_disconnected,cr_hull_length,alpha_grid_min,alpha_grid_max,alpha_grid_size,alpha_grid_step,alpha_hat_at_lower_boundary,alpha_hat_at_upper_boundary,alpha_hat_at_any_boundary,failed_alpha_count,failed_alpha_rate,min_test_stat,max_test_stat,test_stat_at_alpha_hat,critical_value,critical_value_nominal,critical_value_multiplier,critical_value_adjusted,selected_controls,runtime_seconds,runtime_total_sec,runtime_data_generation_sec,runtime_estimator_sec,runtime_alpha_grid_sec,runtime_confidence_region_sec,runtime_score_eval_sec,runtime_other_sec,dml_runtime_total_sec,dml_runtime_crossfit_sec,dml_runtime_nuisance_fit_sec,dml_runtime_nuisance_predict_sec,dml_runtime_alpha_loop_sec,dml_runtime_score_eval_sec,dml_runtime_confidence_region_sec,ps_runtime_total_sec,ps_runtime_selection_sec,ps_runtime_first_stage_sec,ps_runtime_alpha_loop_sec,ps_runtime_score_eval_sec,ps_runtime_confidence_region_sec,ps_runtime_diagnostics_sec,oracle_runtime_total_sec,oracle_runtime_alpha_loop_sec,oracle_runtime_score_eval_sec,oracle_runtime_confidence_region_sec,fc_runtime_total_sec,fc_runtime_alpha_loop_sec,fc_runtime_score_eval_sec,fc_runtime_confidence_region_sec,dml_quantile_penalty,dml_ridge_alpha,dml_quantile_solver,dml_qr_fit_count,dml_runtime_mean_alpha_sec,dml_runtime_max_alpha_sec,dml_qr_nonzero_mean,dml_z_resid_var_mean,ps_n_selected_controls,ps_n_selected_instruments,ps_n_selected_total,ps_share_selected_controls,ps_share_selected_instruments,ps_instrument_selection_method,ps_n_candidate_instruments,ps_n_retained_instruments,ps_share_retained_instruments,ps_all_instruments_retained,ps_selected_no_controls,ps_selected_no_instruments,ps_selected_empty_total,ps_first_stage_r2,ps_first_stage_adj_r2,ps_first_stage_partial_r2,ps_first_stage_f_stat,ps_first_stage_condition_number,ps_selection_method,ps_selection_lasso_multiplier,ps_lasso_alpha_controls,ps_lasso_alpha_instruments,ps_lasso_alpha_first_stage,ps_lasso_alpha_y_cv,ps_lasso_alpha_d_cv,ps_lasso_alpha_y_final,ps_lasso_alpha_d_final,ps_lasso_cv_folds,ps_selection_failed,ps_first_stage_failed,ps_rank_deficient,ps_warning_code,message
dgp2,500,500,0.1,0.25,0,5443369904443752480,dml_ivqr,0.20000000000000018,0.3255102498039183,-0.12551024980391812,0.12551024980391812,0.015752822805841928,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0008481729095496977,3.3048597785965628,0.0008481729095496977,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,29.180912899959367,29.180912899959367,,29.180912899959367,29.13176709995605,0.0009617000469006598,,0.0008100999402813613,29.180912899959367,0.04737400001613423,,,29.13176709995605,,0.0009617000469006598,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3872216761893859,1.4857621000264771,4.174603174603175,3.15054309474311,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.5,3,789760061914161796,dml_ivqr,0.8,1.0,-0.19999999999999996,0.19999999999999996,0.03999999999999998,ok,False,True,,,0.28834086727319025,1.5265244308690655,1.2381835635958753,False,True,False,False,False,6,0.2857142857142857,1,False,1.2381835635958753,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.046233710547547845,13.985556686477802,0.046233710547547845,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,157.72087590000592,157.72087590000592,,157.72087590000592,157.5627387999557,0.0010799000156112015,,0.002066000073682517,157.72087590000592,0.15499119996093214,,,157.5627387999557,,0.0010799000156112015,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.502978304775232,8.258570400008466,6.968253968253968,4.43126274695112,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.5,4,8012009700526560919,dml_ivqr,0.6000000000000001,1.0,-0.3999999999999999,0.3999999999999999,0.15999999999999992,ok,False,True,,,-0.23360925180521355,1.2919392874407085,1.525548539245922,False,True,False,False,False,8,0.38095238095238093,1,False,1.525548539245922,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0017116595044822567,28.66677147128991,0.0017116595044822567,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,151.6233531999751,151.6233531999751,,151.6233531999751,151.45384689996717,0.0018864000448957086,,0.002841399982571602,151.6233531999751,0.16477849998045713,,,151.45384689996717,,0.0018864000448957086,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.2120753999971345,8.269557100022212,5.507936507936508,3.3650747788407256,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.75,0,4422478086879245279,dml_ivqr,2.4000000000000004,1.6744897501960816,0.7255102498039188,0.7255102498039188,0.5263651225705446,ok,False,True,,,1.6092738414749486,3.0,1.3907261585250514,False,True,False,True,True,7,0.3333333333333333,1,False,1.3907261585250514,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.013081055830586528,14.965412994364103,0.013081055830586528,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,154.99269470002037,154.99269470002037,,154.99269470002037,154.82356140000047,0.001540800032671541,,0.0016364000039175153,154.99269470002037,0.16595609998330474,,,154.82356140000047,,0.001540800032671541,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.372540828569548,7.875900399987586,4.603174603174603,3.576653361421378,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.75,1,9102435842723502684,dml_ivqr,1.0,1.6744897501960816,-0.6744897501960816,0.6744897501960816,0.45493642311957255,ok,False,True,,,-1.0,2.10838416190221,3.10838416190221,False,True,True,False,True,16,0.7619047619047619,1,False,3.10838416190221,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.11696164466711441,15.145748699755433,0.11696164466711441,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,156.12969570001587,156.12969570001587,,156.12969570001587,155.98505379998824,0.001750199997331947,,0.001563900033943355,156.12969570001587,0.14132779999636114,,,155.98505379998824,,0.001750199997331947,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.427850861906163,8.134074900008272,3.3492063492063493,3.5279804020858996,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.75,2,3355516461532350496,dml_ivqr,0.40000000000000013,1.6744897501960816,-1.2744897501960815,1.2744897501960815,1.6243241233548702,ok,False,True,,,-1.0,1.3517155568410055,2.3517155568410057,False,False,True,False,True,12,0.5714285714285714,1,False,2.3517155568410057,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.040018905691578524,15.199712117257533,0.040018905691578524,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,156.48286419996293,156.48286419996293,,156.48286419996293,156.36072200001217,0.001110499957576394,,0.0015442000003531575,156.48286419996293,0.11948749999282882,,,156.36072200001217,,0.001110499957576394,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,7.445739300004096,8.150545399985276,4.158730158730159,3.816543497215067,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.75,3,65098115138490809,dml_ivqr,0.8,1.6744897501960816,-0.8744897501960816,0.8744897501960816,0.7647323231980051,ok,False,True,,,-0.11564440820910739,2.7116308166434275,2.827275224852535,False,True,False,False,False,14,0.6666666666666666,1,False,2.827275224852535,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.01193209741885649,7.141366019413862,0.01193209741885649,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,55.41792019997956,55.41792019997956,,55.41792019997956,55.29488170001423,0.000312299991492182,,0.0011473999475128949,55.41792019997956,0.12157880002632737,,,55.29488170001423,,0.000312299991492182,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,2.6330862047754984,6.654377800005022,4.0,4.079202685641417,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp2,1000,500,1.0,0.75,4,6100065189767148365,dml_ivqr,1.4000000000000004,1.6744897501960816,-0.27448975019608124,0.27448975019608124,0.07534462296270708,ok,False,True,,,-0.22781704469844055,3.0,3.2278170446984404,False,True,False,True,True,17,0.8095238095238095,1,False,3.2278170446984404,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.037450626335202256,5.402604659449938,0.037450626335202256,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,53.98516540002311,53.98516540002311,,53.98516540002311,53.86330169998109,0.0002958999830298126,,0.0012553000706247985,53.98516540002311,0.12031249998835847,,,53.86330169998109,,0.0002958999830298126,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,2.5649155476241416,6.090571100008674,2.7301587301587302,4.2699024330267035,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.25,0,8962692806246684555,dml_ivqr,0.40000000000000013,0.4371107912105866,-0.03711079121058647,0.03711079121058647,0.0013772108242757419,ok,False,True,,,-1.0,3.0,3.9749056023013996,False,True,True,True,True,20,0.9523809523809523,2,True,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,5.8519483056417966e-05,3.8828904696922955,5.8519483056417966e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,29.225286500004586,29.225286500004586,,29.225286500004586,29.178397300012875,0.0003912000101990998,,0.0006284999544732273,29.225286500004586,0.04586950002703816,,,29.178397300012875,,0.0003912000101990998,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3894430857035331,1.5392094000126235,1.4603174603174602,3.056919177201435,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.25,1,878381739075892051,dml_ivqr,0.40000000000000013,0.4371107912105866,-0.03711079121058647,0.03711079121058647,0.0013772108242757419,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0018726261389862859,1.1800706857687553,0.0018726261389862859,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,28.685384800017346,28.685384800017346,,28.685384800017346,28.640431399981026,0.0004987000138498843,,0.0008741000201553106,28.685384800017346,0.043580600002314895,,,28.640431399981026,,0.0004987000138498843,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3638257476240618,1.4784648999921046,1.8888888888888888,3.919669905048217,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.25,2,3186694057925922058,dml_ivqr,1.6,0.4371107912105866,1.1628892087894136,1.1628892087894136,1.3523113119188683,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0018830784361584042,0.4561027431500951,0.0018830784361584042,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,29.03923879994545,29.03923879994545,,29.03923879994545,28.992240499996115,0.0004130000015720725,,0.0005681999609805644,29.03923879994545,0.04601709998678416,,,28.992240499996115,,0.0004130000015720725,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3805780999939001,1.547043600003235,1.3650793650793651,2.8823596573514023,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.25,3,6048021204621849513,dml_ivqr,1.4000000000000004,0.4371107912105866,0.9628892087894138,0.9628892087894138,0.9271556284031033,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.001222700329905268,3.324849558337507,0.001222700329905268,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,29.033801799989305,29.033801799989305,,29.033801799989305,28.988333599991165,0.00041199999395757914,,0.0007488999981433153,29.033801799989305,0.04430730000603944,,,28.988333599991165,,0.00041199999395757914,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3803918380927782,1.4957283000112511,2.3015873015873014,3.525588487393645,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.25,4,4279559776599909095,dml_ivqr,-0.8,0.4371107912105866,-1.2371107912105868,1.2371107912105868,1.530443109729684,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0018874480041502014,1.5398589362962045,0.0018874480041502014,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,28.84715220000362,28.84715220000362,,28.84715220000362,28.80400230002124,0.0005371999577619135,,0.000854400044772774,28.84715220000362,0.041758299979846925,,,28.80400230002124,,0.0005371999577619135,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3716105142791224,1.4862162999925204,2.0634920634920637,3.355771202100988,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.5,0,5096860276508317219,dml_ivqr,-0.3999999999999999,1.0,-1.4,1.4,1.9599999999999997,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.3252631025989375,2.8056822278179627,0.3252631025989375,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,28.74324009998236,28.74324009998236,,28.74324009998236,28.702826599997934,0.00044269999489188194,,0.0005826999549753964,28.74324009998236,0.03938810003455728,,,28.702826599997934,,0.00044269999489188194,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.366796328561447,1.4251971999765374,1.9841269841269842,3.118837071738284,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.5,1,8192343712342601846,dml_ivqr,1.6,1.0,0.6000000000000001,0.6000000000000001,0.3600000000000001,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0005510366518826547,0.9216526052612471,0.0005510366518826547,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,28.526216400030535,28.526216400030535,,28.526216400030535,28.485381599981338,0.0008920000400394201,,0.0008116000099107623,28.526216400030535,0.039131199999246746,,,28.485381599981338,,0.0008920000400394201,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.356439328580607,1.4777799000148661,2.4761904761904763,3.5648147646228145,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.5,2,4847501513757347389,dml_ivqr,-0.19999999999999996,1.0,-1.2,1.2,1.44,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.006033170304067837,3.834674510395229,0.006033170304067837,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,27.975885799969546,27.975885799969546,,27.975885799969546,27.93959960003849,0.0005011999746784568,,0.0005576999392360449,27.975885799969546,0.035227300017140806,,,27.93959960003849,,0.0005011999746784568,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.3304525095237685,1.407880699960515,2.0476190476190474,3.272799984984647,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.5,3,3586169818052898834,dml_ivqr,3.0,1.0,2.0,2.0,4.0,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.015068540551795191,0.8507444691091317,0.015068540551795191,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,17.128593499946874,17.128593499946874,,17.128593499946874,17.09151999995811,0.00030770001467317343,,0.0006808999460190535,17.128593499946874,0.0360849000280723,,,17.09151999995811,,0.00030770001467317343,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,0.8138785428572668,1.1158169000409544,2.3968253968253967,2.928323183102641,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.5,4,4990579672100392532,dml_ivqr,2.4000000000000004,1.0,1.4000000000000004,1.4000000000000004,1.960000000000001,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.07813605787323896,1.7843378090998017,0.07813605787323896,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,17.268891900021117,17.268891900021117,,17.268891900021117,17.23382229998242,0.0005117999971844256,,0.0006206000107340515,17.268891900021117,0.0339372000307776,,,17.23382229998242,,0.0005117999971844256,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,0.8206552381023011,0.9040400999947451,2.6825396825396823,2.9261177103425045,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.75,0,8293271744565677956,dml_ivqr,1.2000000000000002,1.5628892087894135,-0.36288920878941333,0.36288920878941333,0.13168857785580643,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.025671300211012143,0.9756501768251684,0.025671300211012143,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.456776799983345,31.456776799983345,,31.456776799983345,31.41503959998954,0.0003915999550372362,,0.0005336000467650592,31.456776799983345,0.0408119999920018,,,31.41503959998954,,0.0003915999550372362,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.495949933327557,1.610780999995768,2.0317460317460316,3.703991700895992,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.75,1,4015451220394983450,dml_ivqr,-0.3999999999999999,1.5628892087894135,-1.9628892087894134,1.9628892087894134,3.8529340459819292,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.005196450884279456,1.204641878986177,0.005196450884279456,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.03983059996972,31.03983059996972,,31.03983059996972,30.99501730001066,0.0005206000059843063,,0.0008130999631248415,31.03983059996972,0.04347959998995066,,,30.99501730001066,,0.0005206000059843063,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4759481095243245,1.6285936000058427,1.7777777777777777,2.888881476531369,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.75,2,8964825633143125547,dml_ivqr,0.20000000000000018,1.5628892087894135,-1.3628892087894133,1.3628892087894133,1.857466995434633,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.001546836387096993,0.5715329780872047,0.001546836387096993,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.166485099995043,31.166485099995043,,31.166485099995043,31.12318039999809,0.0005294999573379755,,0.0007857000455260277,31.166485099995043,0.041989499994087964,,,31.12318039999809,,0.0005294999573379755,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4820506428590132,1.6149352000211366,1.5396825396825398,3.1307041936285107,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.75,3,4212851455359836182,dml_ivqr,3.0,1.5628892087894135,1.4371107912105865,1.4371107912105865,2.065287426213918,ok,False,True,,,-1.0,3.0,4.0,False,True,True,True,True,21,1.0,1,False,4.0,-1.0,3.0,21,0.2,False,True,True,0,0.0,0.0009743071322778733,2.5435185596720635,0.0009743071322778733,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,30.78188920003595,30.78188920003595,,30.78188920003595,30.73980699997628,0.0005793000455014408,,0.0005620000301860273,30.78188920003595,0.04094089998397976,,,30.73980699997628,,0.0005793000455014408,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4637957047615644,1.6268281000084244,2.0317460317460316,2.662356921569346,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,0.1,0.75,4,2735797321460428186,dml_ivqr,0.6000000000000001,1.5628892087894135,-0.9628892087894134,0.9628892087894134,0.9271556284031026,ok,False,True,,,-1.0,2.6038839952103587,3.6038839952103587,False,True,True,False,True,19,0.9047619047619048,1,False,3.6038839952103587,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.043477284226136906,5.415908898806277,0.043477284226136906,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,30.70998490002239,30.70998490002239,,30.70998490002239,30.665769100014586,0.0005355000030249357,,0.0006305999704636633,30.70998490002239,0.04304970003431663,,,30.665769100014586,,0.0005355000030249357,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4602702666805791,1.5962162000359967,1.9206349206349207,3.023342470025355,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,1.0,0.25,0,9221233479093674544,dml_ivqr,0.6000000000000001,0.4371107912105866,0.1628892087894135,0.1628892087894135,0.02653289434004114,ok,False,True,,,-0.6760697692740485,2.5257155411526666,3.201785310426715,False,True,False,False,False,16,0.7619047619047619,1,False,3.201785310426715,-1.0,3.0,21,0.2,False,False,False,0,0.0,4.633118566701549e-05,9.578255138145874,4.633118566701549e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,29.842322000011336,29.842322000011336,,29.842322000011336,29.80015359999379,0.0005189999938011169,,0.0005684000207111239,29.842322000011336,0.041081000003032386,,,29.80015359999379,,0.0005189999938011169,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4190503761942854,1.6137124000233598,1.5396825396825398,3.2986715274670733,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,1.0,0.25,1,2386758819254324473,dml_ivqr,2.0,0.4371107912105866,1.5628892087894135,1.5628892087894135,2.442622678950399,ok,False,True,,,1.0601728430608388,3.0,1.9398271569391612,False,False,False,True,True,10,0.47619047619047616,1,False,1.9398271569391612,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.012050841968224148,13.484513645988143,0.012050841968224148,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.0717240999802,31.0717240999802,,31.0717240999802,31.029566299985163,0.0004811999970115721,,0.0005046000005677342,31.0717240999802,0.04117199999745935,,,31.029566299985163,,0.0004811999970115721,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4775937666750647,1.6607725000358187,2.4126984126984126,2.8462871607413316,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,1.0,0.25,2,5754345876796135565,dml_ivqr,-1.0,0.4371107912105866,-1.4371107912105865,1.4371107912105865,2.065287426213918,ok,False,True,,,-1.0,0.30623529846974246,1.3062352984697425,False,False,True,False,True,7,0.3333333333333333,1,False,1.3062352984697425,-1.0,3.0,21,0.2,True,False,True,0,0.0,0.131677603961927,13.22328156940107,0.131677603961927,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,31.093959400022868,31.093959400022868,,31.093959400022868,31.0558157999767,0.0007919999770820141,,0.0006659000646322966,31.093959400022868,0.0366857000044547,,,31.0558157999767,,0.0007919999770820141,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4788434999950586,1.580915600003209,1.619047619047619,3.1706023831211514,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,1.0,0.25,3,7898649420127403032,dml_ivqr,-1.0,0.4371107912105866,-1.4371107912105865,1.4371107912105865,2.065287426213918,ok,False,True,,,-1.0,0.6439509763393284,1.6439509763393283,False,True,True,False,True,9,0.42857142857142855,1,False,1.6439509763393283,-1.0,3.0,21,0.2,True,False,True,0,0.0,0.14500349869194104,25.987808885916163,0.14500349869194104,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,18.19277730002068,18.19277730002068,,18.19277730002068,18.15326140000252,0.00030590000096708536,,0.0004073000163771212,18.19277730002068,0.038802700000815094,,,18.15326140000252,,0.00030590000096708536,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,0.8644379476179547,1.3877378999604844,2.0476190476190474,3.2493894602560878,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,1.0,0.25,4,6185770320345766154,dml_ivqr,0.6000000000000001,0.4371107912105866,0.1628892087894135,0.1628892087894135,0.02653289434004114,ok,False,True,,,-0.3126474065678957,1.7733387927195652,2.085986199287461,False,True,False,False,False,10,0.47619047619047616,1,False,2.085986199287461,-1.0,3.0,21,0.2,False,False,False,0,0.0,0.0722107665131903,15.055663119626036,0.0722107665131903,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,17.77800869999919,17.77800869999919,,17.77800869999919,17.743377099977806,0.00031109998235478997,,0.000513400009367615,17.77800869999919,0.03380710002966225,,,17.743377099977806,,0.00031109998235478997,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,0.8449196047620804,1.0732812999631278,1.2698412698412698,3.5832543181996557,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
dgp3,500,500,1.0,0.5,0,6128499459895615928,dml_ivqr,1.4000000000000004,1.0,0.40000000000000036,0.40000000000000036,0.16000000000000028,ok,False,True,,,0.4717873941718552,2.2334212372040705,1.7616338430322154,False,True,False,False,False,9,0.42857142857142855,1,False,1.7616338430322154,-1.0,3.0,21,0.2,False,False,False,0,0.0,4.817510064087831e-05,33.887518434980564,4.817510064087831e-05,3.841458820694124,3.841458820694124,1.0,3.841458820694124,,30.73704340000404,30.73704340000404,,30.73704340000404,30.691590300004464,0.0007637999951839447,,0.0006390000344254076,30.73704340000404,0.044050299969967455,,,30.691590300004464,,0.0007637999951839447,,,,,,,,,,,,,,,,0.1,1.0,highs-ipm,63,1.4614987142821996,1.5957051999866962,2.2857142857142856,3.857479363163145,,,,,,,,,,False,False,False,False,,,,,,,,,,,,,,,,False,False,False,,ok; failed_alpha_points=0/21
